Algorithm,Instance,Run,Time.s,Accuracy
Proposed,Inst95,5,172.2,0.862
Proposed,Inst95,6,120.8,0.837
Proposed,Inst95,7,102.9,0.9
Proposed,Inst95,8,140.6,0.906
Proposed,Inst95,9,131.1,0.869
Proposed,Inst95,10,119.7,0.885
Proposed,Inst95,11,139.1,0.864
Proposed,Inst95,12,85.7,0.866
Proposed,Inst95,13,112.1,0.903
Proposed,Inst95,14,94.43,0.899
Proposed,Inst95,15,180.6,0.885
Proposed,Inst95,16,106.2,0.881
Proposed,Inst95,17,103.1,0.876
Proposed,Inst95,18,105.3,0.857
Proposed,Inst95,19,150.7,0.884
Proposed,Inst95,20,120,0.901
Proposed,Inst95,21,93.84,0.852
Proposed,Inst95,22,125.1,0.848
Proposed,Inst95,23,146.4,0.869
Proposed,Inst95,24,174.5,0.885
Proposed,Inst95,25,92.76,0.885
Proposed,Inst95,26,117.5,0.877
Proposed,Inst95,27,176.8,0.857
Proposed,Inst95,28,137.3,0.885
Proposed,Inst95,29,170.3,0.839
Proposed,Inst95,30,167.1,0.877
Proposed,Inst96,1,44.37,0.862
Proposed,Inst96,2,78.17,0.844
Proposed,Inst96,3,68.99,0.85
Proposed,Inst96,4,83.04,0.823
Proposed,Inst96,5,119.7,0.871
Proposed,Inst96,6,40.25,0.847
Proposed,Inst96,7,102.6,0.832
Proposed,Inst96,8,58.82,0.82
Proposed,Inst96,9,109.5,0.836
Proposed,Inst96,10,29.66,0.823
Proposed,Inst96,11,35.64,0.826
Proposed,Inst96,12,101.9,0.851
Proposed,Inst96,13,56.22,0.818
Proposed,Inst96,14,123.1,0.86
Proposed,Inst96,15,125,0.85
Proposed,Inst96,16,98.42,0.809
Proposed,Inst96,17,88.51,0.829
Proposed,Inst96,18,123.5,0.839
Proposed,Inst96,19,135.4,0.834
Proposed,Inst96,20,103.4,0.852
Proposed,Inst96,21,80.14,0.803
Proposed,Inst96,22,84.33,0.839
Proposed,Inst96,23,106.8,0.821
Proposed,Inst96,24,74.51,0.864
Proposed,Inst96,25,99.26,0.824
Proposed,Inst96,26,81.21,0.832
Proposed,Inst96,27,79.75,0.825
Proposed,Inst96,28,92.97,0.816
Proposed,Inst96,29,118.5,0.829
Proposed,Inst96,30,82.41,0.831
Proposed,Inst97,1,41.13,0.796
Proposed,Inst97,2,72.53,0.82
Proposed,Inst97,3,43.74,0.844
Proposed,Inst97,4,69.6,0.808
Proposed,Inst97,5,61.17,0.791
Proposed,Inst97,6,72.84,0.828
Proposed,Inst97,7,84.06,0.801
Proposed,Inst97,8,71.75,0.808
Proposed,Inst97,9,86.18,0.818
Proposed,Inst97,10,97.4,0.798
Proposed,Inst97,11,93.18,0.811
Proposed,Inst97,12,129.3,0.815
Proposed,Inst97,13,80.11,0.829
Proposed,Inst97,14,127.3,0.821
Proposed,Inst97,15,83.29,0.822
Proposed,Inst97,16,100.1,0.856
Proposed,Inst97,17,50.52,0.806
Proposed,Inst97,18,106.5,0.831
Proposed,Inst97,19,48.25,0.795
Proposed,Inst97,20,116,0.808
Proposed,Inst97,21,117.3,0.801
Proposed,Inst97,22,56.19,0.834
Proposed,Inst97,23,91.68,0.824
Proposed,Inst97,24,75.88,0.811
Proposed,Inst97,25,43.98,0.76
Proposed,Inst97,26,90.56,0.805
Proposed,Inst97,27,59.28,0.8
Proposed,Inst97,28,55.5,0.855
Proposed,Inst97,29,85.21,0.851
Proposed,Inst97,30,70.93,0.855
Proposed,Inst98,1,78.06,0.884
Proposed,Inst98,2,50.81,0.88
Proposed,Inst98,3,125.7,0.904
Proposed,Inst98,4,54.17,0.867
Proposed,Inst98,5,30.38,0.886
Proposed,Inst98,6,89.86,0.891
Proposed,Inst98,7,93.04,0.881
Proposed,Inst98,8,142.7,0.889
Proposed,Inst98,9,105.5,0.873
Proposed,Inst98,10,142.5,0.865
Proposed,Inst98,11,111.3,0.892
Proposed,Inst98,12,42.16,0.879
Proposed,Inst98,13,119,0.875
Proposed,Inst98,14,93.55,0.897
Proposed,Inst98,15,104.3,0.878
Proposed,Inst98,16,124,0.895
Proposed,Inst98,17,139.6,0.869
Proposed,Inst98,18,80.47,0.899
Proposed,Inst98,19,132.8,0.912
Proposed,Inst98,20,159.7,0.873
Proposed,Inst98,21,82.62,0.855
Proposed,Inst98,22,143.9,0.904
Proposed,Inst98,23,39.56,0.884
Proposed,Inst98,24,121.2,0.869
Proposed,Inst98,25,129.9,0.877
Proposed,Inst98,26,129.9,0.878
Proposed,Inst98,27,37.01,0.901
Proposed,Inst98,28,130.1,0.898
Proposed,Inst98,29,99.74,0.894
Proposed,Inst98,30,87.9,0.913
Proposed,Inst99,1,107.6,0.876
Proposed,Inst99,2,137.1,0.861
Proposed,Inst99,3,56.45,0.867
Proposed,Inst99,4,69.56,0.907
Proposed,Inst99,5,67.47,0.876
Proposed,Inst99,6,109,0.891
Proposed,Inst99,7,155.8,0.844
Proposed,Inst99,8,80.16,0.879
Proposed,Inst99,9,64.75,0.897
Proposed,Inst99,10,95.12,0.89
Proposed,Inst99,11,99.82,0.873
Proposed,Inst99,12,94.64,0.882
Proposed,Inst99,13,110,0.893
Proposed,Inst99,14,113.4,0.886
Proposed,Inst99,15,116.2,0.873
Proposed,Inst99,16,99.03,0.909
Proposed,Inst99,17,133.4,0.846
Proposed,Inst99,18,108.2,0.88
Proposed,Inst99,19,123,0.897
Proposed,Inst99,20,143.7,0.898
Proposed,Inst99,21,60.17,0.891
Proposed,Inst99,22,104.8,0.881
Proposed,Inst99,23,100.3,0.891
Proposed,Inst99,24,64.59,0.871
Proposed,Inst99,25,95.16,0.849
Proposed,Inst99,26,72.16,0.878
Proposed,Inst99,27,111,0.841
Proposed,Inst99,28,113.9,0.872
Proposed,Inst99,29,70.08,0.852
Proposed,Inst99,30,90.09,0.872
Proposed,Inst100,1,69.85,0.875
Proposed,Inst100,2,88.04,0.853
Proposed,Inst100,3,126.5,0.856
Proposed,Inst100,4,63.32,0.848
Proposed,Inst100,5,70.32,0.839
Proposed,Inst100,6,40.03,0.874
Proposed,Inst100,7,82.83,0.862
Proposed,Inst100,8,22.39,0.845
Proposed,Inst100,9,87.61,0.864
Proposed,Inst100,10,87.89,0.81
Proposed,Inst100,11,92.49,0.836
Proposed,Inst100,12,64.05,0.858
Proposed,Inst100,13,79.8,0.86
Proposed,Inst100,14,112.4,0.862
Proposed,Inst100,15,90.04,0.846
Proposed,Inst100,16,117.2,0.84
Proposed,Inst100,17,137.7,0.861
Proposed,Inst100,18,129.7,0.856
Proposed,Inst100,19,82.98,0.871
Proposed,Inst100,20,80.77,0.806
Proposed,Inst100,21,82.69,0.858
Proposed,Inst100,22,84.44,0.83
Proposed,Inst100,23,92.77,0.858
Proposed,Inst100,24,112.6,0.821
Proposed,Inst100,25,78.88,0.867
Proposed,Inst100,26,58.91,0.873
Proposed,Inst100,27,147.4,0.847
Proposed,Inst100,28,101.3,0.825
Proposed,Inst100,29,124.3,0.833
Proposed,Inst100,30,103,0.842
Proposed,Inst101,1,137.3,0.901
Proposed,Inst101,2,119.1,0.828
Proposed,Inst101,3,156.2,0.878
Proposed,Inst101,4,125.3,0.859
Proposed,Inst101,5,205.8,0.832
Proposed,Inst101,6,94.43,0.879
Proposed,Inst101,7,199.6,0.871
Proposed,Inst101,8,95.23,0.85
Proposed,Inst101,9,127.7,0.896
Proposed,Inst101,10,73.77,0.831
Proposed,Inst101,11,120,0.869
Proposed,Inst101,12,155,0.875
Proposed,Inst101,13,170.2,0.849
Proposed,Inst101,14,123.7,0.866
Proposed,Inst101,15,152.3,0.829
Proposed,Inst101,16,105.3,0.854
Proposed,Inst101,17,176.5,0.89
Proposed,Inst101,18,126.7,0.858
Proposed,Inst101,19,75.38,0.839
Proposed,Inst101,20,131.4,0.838
Proposed,Inst101,21,158,0.814
Proposed,Inst101,22,155,0.84
Proposed,Inst101,23,79.13,0.841
Proposed,Inst101,24,44.61,0.791
Proposed,Inst101,25,131.5,0.844
Proposed,Inst101,26,181.3,0.845
Proposed,Inst101,27,161.6,0.89
Proposed,Inst101,28,80.53,0.861
Proposed,Inst101,29,157.2,0.869
Proposed,Inst101,30,109.6,0.825
Proposed,Inst102,1,70.46,0.917
Proposed,Inst102,2,85.75,0.885
Proposed,Inst102,3,79.26,0.909
Proposed,Inst102,4,110.7,0.853
Proposed,Inst102,5,65.86,0.9
Proposed,Inst102,6,94.33,0.879
Proposed,Inst102,7,123.3,0.894
Proposed,Inst102,8,81.91,0.904
Proposed,Inst102,9,75.71,0.896
Proposed,Inst102,10,93.63,0.856
Proposed,Inst102,11,113.5,0.885
Proposed,Inst102,12,92.52,0.907
Proposed,Inst102,13,75.46,0.867
Proposed,Inst102,14,55.23,0.911
Proposed,Inst102,15,71.4,0.87
Proposed,Inst102,16,101.3,0.879
Proposed,Inst102,17,54.41,0.903
Proposed,Inst102,18,64.51,0.878
Proposed,Inst102,19,88.22,0.885
Proposed,Inst102,20,87.33,0.897
Proposed,Inst102,21,105.2,0.92
Proposed,Inst102,22,97.35,0.925
Proposed,Inst102,23,13.43,0.911
Proposed,Inst102,24,130.4,0.901
Proposed,Inst102,25,84.7,0.873
Proposed,Inst102,26,64.64,0.874
Proposed,Inst102,27,64.47,0.867
Proposed,Inst102,28,78.73,0.87
Proposed,Inst102,29,84.16,0.909
Proposed,Inst102,30,91.54,0.85
Proposed,Inst103,1,39.29,0.848
Proposed,Inst103,2,93.24,0.851
Proposed,Inst103,3,150,0.841
Proposed,Inst103,4,82.36,0.803
Proposed,Inst103,5,99.76,0.844
Proposed,Inst103,6,95.68,0.828
Proposed,Inst103,7,112.6,0.843
Proposed,Inst103,8,73.14,0.842
Proposed,Inst103,9,45.65,0.833
Proposed,Inst103,10,88.53,0.831
Proposed,Inst103,11,65.21,0.848
Proposed,Inst103,12,138.2,0.855
Proposed,Inst103,13,74.79,0.85
Proposed,Inst103,14,57.04,0.847
Proposed,Inst103,15,123.9,0.832
Proposed,Inst103,16,88.8,0.832
Proposed,Inst103,17,54.62,0.862
Proposed,Inst103,18,68.33,0.872
Proposed,Inst103,19,116.6,0.836
Proposed,Inst103,20,69.06,0.832
Proposed,Inst103,21,112.2,0.853
Proposed,Inst103,22,184.3,0.866
Proposed,Inst103,23,26.85,0.845
Proposed,Inst103,24,102.9,0.832
Proposed,Inst103,25,60.81,0.886
Proposed,Inst103,26,93.98,0.82
Proposed,Inst103,27,73.82,0.864
Proposed,Inst103,28,37.79,0.848
Proposed,Inst103,29,64.49,0.843
Proposed,Inst103,30,125.6,0.869
Proposed,Inst104,1,112.7,0.912
Proposed,Inst104,2,96.63,0.862
Proposed,Inst104,3,136.8,0.854
Proposed,Inst104,4,83.8,0.947
Proposed,Inst104,5,64.56,0.908
Proposed,Inst104,6,146.5,0.86
Proposed,Inst104,7,88.29,0.847
Proposed,Inst104,8,112.9,0.917
Proposed,Inst104,9,99.98,0.863
Proposed,Inst104,10,136.7,0.882
Proposed,Inst104,11,152.5,0.863
Proposed,Inst104,12,106.9,0.892
Proposed,Inst104,13,110.4,0.887
Proposed,Inst104,14,173.7,0.883
Proposed,Inst104,15,128.5,0.888
Proposed,Inst104,16,88.62,0.875
Proposed,Inst104,17,128,0.907
Proposed,Inst104,18,98.69,0.87
Proposed,Inst104,19,138.9,0.905
Proposed,Inst104,20,80.02,0.895
Proposed,Inst104,21,39.07,0.859
Proposed,Inst104,22,54.4,0.864
Proposed,Inst104,23,87.29,0.875
Proposed,Inst104,24,139.9,0.907
Proposed,Inst104,25,89.98,0.866
Proposed,Inst104,26,127.9,0.859
Proposed,Inst104,27,84.92,0.877
Proposed,Inst104,28,181.8,0.881
Proposed,Inst104,29,147.9,0.873
Proposed,Inst104,30,106,0.874
Proposed,Inst105,1,82.07,0.812
Proposed,Inst105,2,84.28,0.856
Proposed,Inst105,3,119.5,0.788
Proposed,Inst105,4,89.18,0.849
Proposed,Inst105,5,141.1,0.8
Proposed,Inst105,6,160.2,0.889
Proposed,Inst105,7,171.3,0.856
Proposed,Inst105,8,158.3,0.846
Proposed,Inst105,9,137.4,0.838
Proposed,Inst105,10,107.4,0.821
Proposed,Inst105,11,107.4,0.843
Proposed,Inst105,12,71.39,0.869
Proposed,Inst105,13,192.2,0.84
Proposed,Inst105,14,131.7,0.836
Proposed,Inst105,15,100.3,0.843
Proposed,Inst105,16,108.6,0.833
Proposed,Inst105,17,69.92,0.864
Proposed,Inst105,18,102.5,0.873
Proposed,Inst105,19,137.6,0.839
Proposed,Inst105,20,66.65,0.858
Proposed,Inst105,21,93.16,0.842
Proposed,Inst105,22,162.6,0.795
Proposed,Inst105,23,142.5,0.838
Proposed,Inst105,24,90.38,0.841
Proposed,Inst105,25,220.7,0.836
Proposed,Inst105,26,84.95,0.855
Proposed,Inst105,27,135.8,0.852
Proposed,Inst105,28,125.2,0.85
Proposed,Inst105,29,172.6,0.8
Proposed,Inst105,30,93.09,0.854
Proposed,Inst106,1,50.15,0.883
Proposed,Inst106,2,75.73,0.867
Proposed,Inst106,3,103.9,0.836
Proposed,Inst106,4,133.4,0.851
Proposed,Inst106,5,76.79,0.858
Proposed,Inst106,6,95.71,0.859
Proposed,Inst106,7,111.9,0.833
Proposed,Inst106,8,49.94,0.856
Proposed,Inst106,9,58.32,0.865
Proposed,Inst106,10,93.76,0.842
Proposed,Inst106,11,65.01,0.808
Proposed,Inst106,12,62.82,0.87
Proposed,Inst106,13,62.77,0.864
Proposed,Inst106,14,90.26,0.827
Proposed,Inst106,15,81.07,0.871
Proposed,Inst106,16,145.7,0.892
Proposed,Inst106,17,117.1,0.841
Proposed,Inst106,18,96.94,0.817
Proposed,Inst106,19,68.52,0.85
Proposed,Inst106,20,81.1,0.845
Proposed,Inst106,21,86.65,0.864
Proposed,Inst106,22,111.6,0.829
Proposed,Inst106,23,126.2,0.848
Proposed,Inst106,24,66.06,0.862
Proposed,Inst106,25,76.77,0.818
Proposed,Inst106,26,95.09,0.841
Proposed,Inst106,27,101.7,0.894
Proposed,Inst106,28,116,0.831
Proposed,Inst106,29,129.1,0.83
Proposed,Inst106,30,68.59,0.846
Proposed,Inst107,1,119.6,0.854
Proposed,Inst107,2,107.3,0.844
Proposed,Inst107,3,97.55,0.87
Proposed,Inst107,4,144,0.87
Proposed,Inst107,5,134.4,0.853
Proposed,Inst107,6,118.2,0.872
Proposed,Inst107,7,99.15,0.867
Proposed,Inst107,8,107.4,0.887
Proposed,Inst107,9,88.28,0.846
Proposed,Inst107,10,149.2,0.836
Proposed,Inst107,11,119.2,0.854
Proposed,Inst107,12,78.57,0.86
Proposed,Inst107,13,150.9,0.828
Proposed,Inst107,14,136.4,0.871
Proposed,Inst107,15,77.52,0.847
Proposed,Inst107,16,114.6,0.86
Proposed,Inst107,17,91.99,0.851
Proposed,Inst107,18,47.14,0.829
Proposed,Inst107,19,125.2,0.845
Proposed,Inst107,20,107.6,0.875
Proposed,Inst107,21,90.48,0.855
Proposed,Inst107,22,174.7,0.865
Proposed,Inst107,23,121.2,0.854
Proposed,Inst107,24,115.6,0.867
Proposed,Inst107,25,75.01,0.836
Proposed,Inst107,26,155.7,0.857
Proposed,Inst107,27,59.59,0.902
Proposed,Inst107,28,143.9,0.867
Proposed,Inst107,29,150.1,0.882
Proposed,Inst107,30,173.3,0.839
Proposed,Inst108,1,58.97,0.889
Proposed,Inst108,2,43.01,0.887
Proposed,Inst108,3,88.77,0.9
Proposed,Inst108,4,54.61,0.85
Proposed,Inst108,5,-8.144,0.866
Proposed,Inst108,6,116.5,0.853
Proposed,Inst108,7,75.72,0.864
Proposed,Inst108,8,76.22,0.884
Proposed,Inst108,9,54.71,0.86
Proposed,Inst108,10,59.69,0.863
Proposed,Inst108,11,39.06,0.893
Proposed,Inst108,12,28.42,0.822
Proposed,Inst108,13,52.19,0.904
Proposed,Inst108,14,88.73,0.844
Proposed,Inst108,15,100.1,0.85
Proposed,Inst108,16,80.37,0.892
Proposed,Inst108,17,86.78,0.879
Proposed,Inst108,18,35.01,0.847
Proposed,Inst108,19,71.03,0.856
Proposed,Inst108,20,69.13,0.887
Proposed,Inst108,21,49.79,0.853
Proposed,Inst108,22,48.38,0.871
Proposed,Inst108,23,143.3,0.851
Proposed,Inst108,24,102.9,0.896
Proposed,Inst108,25,85.58,0.852
Proposed,Inst108,26,2.665,0.857
Proposed,Inst108,27,69.54,0.879
Proposed,Inst108,28,66.03,0.869
Proposed,Inst108,29,58.1,0.886
Proposed,Inst108,30,90.1,0.922
Proposed,Inst109,1,163.5,0.865
Proposed,Inst109,2,123.9,0.822
Proposed,Inst109,3,59.03,0.841
Proposed,Inst109,4,101.3,0.829
Proposed,Inst109,5,90.4,0.855
Proposed,Inst109,6,118.7,0.852
Proposed,Inst109,7,77.48,0.853
Proposed,Inst109,8,67.25,0.863
Proposed,Inst109,9,108.2,0.842
Proposed,Inst109,10,159.1,0.829
Proposed,Inst109,11,107.6,0.835
Proposed,Inst109,12,91.11,0.853
Proposed,Inst109,13,64.42,0.854
Proposed,Inst109,14,73.24,0.881
Proposed,Inst109,15,89.82,0.856
Proposed,Inst109,16,100.6,0.843
Proposed,Inst109,17,77.13,0.862
Proposed,Inst109,18,63.39,0.867
Proposed,Inst109,19,67.94,0.842
Proposed,Inst109,20,70.58,0.838
Proposed,Inst109,21,97.16,0.842
Proposed,Inst109,22,128.2,0.874
Proposed,Inst109,23,98.57,0.844
Proposed,Inst109,24,131.7,0.868
Proposed,Inst109,25,80.35,0.858
Proposed,Inst109,26,73.55,0.792
Proposed,Inst109,27,149.8,0.834
Proposed,Inst109,28,84.57,0.83
Proposed,Inst109,29,121.6,0.835
Proposed,Inst109,30,59.36,0.837
Proposed,Inst110,1,107,0.824
Proposed,Inst110,2,104.4,0.836
Proposed,Inst110,3,102.8,0.857
Proposed,Inst110,4,38.51,0.862
Proposed,Inst110,5,73.64,0.843
Proposed,Inst110,6,102.3,0.818
Proposed,Inst110,7,46.26,0.846
Proposed,Inst110,8,116.8,0.827
Proposed,Inst110,9,120.5,0.812
Proposed,Inst110,10,31.67,0.862
Proposed,Inst110,11,78.28,0.859
Proposed,Inst110,12,129.8,0.842
Proposed,Inst110,13,128.5,0.853
Proposed,Inst110,14,164,0.838
Proposed,Inst110,15,37.94,0.841
Proposed,Inst110,16,92.33,0.838
Proposed,Inst110,17,88.57,0.848
Proposed,Inst110,18,56.17,0.86
Proposed,Inst110,19,136.2,0.862
Proposed,Inst110,20,50.24,0.855
Proposed,Inst110,21,82.07,0.824
Proposed,Inst110,22,94.24,0.849
Proposed,Inst110,23,111.3,0.83
Proposed,Inst110,24,91.27,0.83
Proposed,Inst110,25,75.33,0.854
Proposed,Inst110,26,83.58,0.835
Proposed,Inst110,27,104.4,0.834
Proposed,Inst110,28,128.2,0.844
Proposed,Inst110,29,71.53,0.871
Proposed,Inst110,30,24.5,0.855
Proposed,Inst111,1,118.4,0.85
Proposed,Inst111,2,20.53,0.896
Proposed,Inst111,3,142,0.84
Proposed,Inst111,4,131.7,0.856
Proposed,Inst111,5,109.1,0.857
Proposed,Inst111,6,172.2,0.899
Proposed,Inst111,7,101,0.851
Proposed,Inst111,8,77.18,0.873
Proposed,Inst111,9,82.35,0.865
Proposed,Inst111,10,84.19,0.871
Proposed,Inst111,11,95.74,0.858
Proposed,Inst111,12,92.77,0.892
Proposed,Inst111,13,106.1,0.865
Proposed,Inst111,14,89.77,0.871
Proposed,Inst111,15,155.7,0.879
Proposed,Inst111,16,95.34,0.903
Proposed,Inst111,17,139.9,0.873
Proposed,Inst111,18,82.28,0.862
Proposed,Inst111,19,132.7,0.862
Proposed,Inst111,20,138,0.861
Proposed,Inst111,21,137.1,0.854
Proposed,Inst111,22,83.97,0.829
Proposed,Inst111,23,81.24,0.855
Proposed,Inst111,24,91.78,0.925
Proposed,Inst111,25,121.2,0.865
Proposed,Inst111,26,118.2,0.837
Proposed,Inst111,27,72.55,0.878
Proposed,Inst111,28,73.19,0.903
Proposed,Inst111,29,140.4,0.854
Proposed,Inst111,30,80.72,0.867
Proposed,Inst112,1,147.1,0.811
Proposed,Inst112,2,110.8,0.859
Proposed,Inst112,3,91.67,0.862
Proposed,Inst112,4,64.2,0.855
Proposed,Inst112,5,54.75,0.851
Proposed,Inst112,6,168.4,0.828
Proposed,Inst112,7,119.4,0.838
Proposed,Inst112,8,101.6,0.849
Proposed,Inst112,9,131.8,0.834
Proposed,Inst112,10,161.3,0.826
Proposed,Inst112,11,170.8,0.859
Proposed,Inst112,12,196.9,0.837
Proposed,Inst112,13,150.5,0.84
Proposed,Inst112,14,67.46,0.841
Proposed,Inst112,15,107.8,0.822
Proposed,Inst112,16,79.8,0.834
Proposed,Inst112,17,102.3,0.863
Proposed,Inst112,18,45.63,0.853
Proposed,Inst112,19,125.8,0.838
Proposed,Inst112,20,177.5,0.811
Proposed,Inst112,21,146.6,0.852
Proposed,Inst112,22,109.8,0.857
Proposed,Inst112,23,112.1,0.828
Proposed,Inst112,24,149.4,0.823
Proposed,Inst112,25,57.58,0.829
Proposed,Inst112,26,124.4,0.853
Proposed,Inst112,27,127.4,0.827
Proposed,Inst112,28,167.4,0.858
Proposed,Inst112,29,115.5,0.835
Proposed,Inst112,30,139.9,0.832
Proposed,Inst113,1,38.65,0.906
Proposed,Inst113,2,39.71,0.928
Proposed,Inst113,3,79.48,0.914
Proposed,Inst113,4,70.48,0.853
Proposed,Inst113,5,116.3,0.892
Proposed,Inst113,6,59.24,0.902
Proposed,Inst113,7,121.4,0.895
Proposed,Inst113,8,92.08,0.867
Proposed,Inst113,9,69.32,0.879
Proposed,Inst113,10,60.27,0.869
Proposed,Inst113,11,103.1,0.856
Proposed,Inst113,12,55.31,0.892
Proposed,Inst113,13,54.3,0.915
Proposed,Inst113,14,134,0.856
Proposed,Inst113,15,51.24,0.9
Proposed,Inst113,16,97.51,0.89
Proposed,Inst113,17,59.4,0.902
Proposed,Inst113,18,91.51,0.919
Proposed,Inst113,19,122.6,0.915
Proposed,Inst113,20,131.5,0.926
Proposed,Inst113,21,74.17,0.88
Proposed,Inst113,22,33.97,0.858
Proposed,Inst113,23,71.59,0.885
Proposed,Inst113,24,100.1,0.866
Proposed,Inst113,25,99.8,0.902
Proposed,Inst113,26,81.02,0.893
Proposed,Inst113,27,12.77,0.897
Proposed,Inst113,28,73.95,0.925
Proposed,Inst113,29,97.17,0.855
Proposed,Inst113,30,139.3,0.859
Proposed,Inst114,1,149.4,0.863
Proposed,Inst114,2,176,0.889
Proposed,Inst114,3,125.1,0.856
Proposed,Inst114,4,79.03,0.873
Proposed,Inst114,5,119.5,0.888
Proposed,Inst114,6,70.3,0.898
Proposed,Inst114,7,85.48,0.893
Proposed,Inst114,8,83.99,0.923
Proposed,Inst114,9,103.4,0.863
Proposed,Inst114,10,122.9,0.839
Proposed,Inst114,11,107,0.861
Proposed,Inst114,12,68.11,0.891
Proposed,Inst114,13,86.11,0.886
Proposed,Inst114,14,69.95,0.898
Proposed,Inst114,15,112.1,0.892
Proposed,Inst114,16,102.7,0.869
Proposed,Inst114,17,71.92,0.869
Proposed,Inst114,18,47.43,0.864
Proposed,Inst114,19,146.6,0.882
Proposed,Inst114,20,81.74,0.866
Proposed,Inst114,21,102.7,0.85
Proposed,Inst114,22,43.85,0.868
Proposed,Inst114,23,56.98,0.804
Proposed,Inst114,24,100.1,0.856
Proposed,Inst114,25,80.83,0.854
Proposed,Inst114,26,107,0.883
Proposed,Inst114,27,114.4,0.866
Proposed,Inst114,28,117.3,0.883
Proposed,Inst114,29,123.5,0.88
Proposed,Inst114,30,170.6,0.88
Proposed,Inst115,1,83.74,0.831
Proposed,Inst115,2,132.6,0.874
Proposed,Inst115,3,81.25,0.836
Proposed,Inst115,4,68.12,0.866
Proposed,Inst115,5,65.01,0.878
Proposed,Inst115,6,26.83,0.886
Proposed,Inst115,7,96.68,0.878
Proposed,Inst115,8,98.78,0.906
Proposed,Inst115,9,64.46,0.823
Proposed,Inst115,10,30.24,0.891
Proposed,Inst115,11,90.1,0.882
Proposed,Inst115,12,39.96,0.863
Proposed,Inst115,13,67.29,0.871
Proposed,Inst115,14,77.79,0.879
Proposed,Inst115,15,124,0.906
Proposed,Inst115,16,65.47,0.829
Proposed,Inst115,17,45.96,0.852
Proposed,Inst115,18,111.5,0.848
Proposed,Inst115,19,36.64,0.875
Proposed,Inst115,20,37.7,0.86
Proposed,Inst115,21,64.46,0.85
Proposed,Inst115,22,58.11,0.833
Proposed,Inst115,23,71.04,0.869
Proposed,Inst115,24,49.42,0.868
Proposed,Inst115,25,65.13,0.858
Proposed,Inst115,26,113,0.827
Proposed,Inst115,27,94.89,0.861
Proposed,Inst115,28,92.14,0.86
Proposed,Inst115,29,83.66,0.891
Proposed,Inst115,30,41.96,0.872
Proposed,Inst116,1,150.9,0.875
Proposed,Inst116,2,117.9,0.84
Proposed,Inst116,3,94.46,0.866
Proposed,Inst116,4,110.2,0.848
Proposed,Inst116,5,168,0.831
Proposed,Inst116,6,127.6,0.868
Proposed,Inst116,7,157,0.839
Proposed,Inst116,8,118.1,0.824
Proposed,Inst116,9,147.6,0.848
Proposed,Inst116,10,156.8,0.886
Proposed,Inst116,11,148.3,0.898
Proposed,Inst116,12,95.6,0.864
Proposed,Inst116,13,113.1,0.873
Proposed,Inst116,14,88.79,0.892
Proposed,Inst116,15,69,0.834
Proposed,Inst116,16,152,0.863
Proposed,Inst116,17,139.4,0.864
Proposed,Inst116,18,105.7,0.852
Proposed,Inst116,19,89.24,0.857
Proposed,Inst116,20,166.6,0.871
Proposed,Inst116,21,92.76,0.855
Proposed,Inst116,22,103.2,0.866
Proposed,Inst116,23,176.1,0.893
Proposed,Inst116,24,147.1,0.861
Proposed,Inst116,25,116.6,0.838
Proposed,Inst116,26,121,0.852
Proposed,Inst116,27,60.99,0.885
Proposed,Inst116,28,124.6,0.858
Proposed,Inst116,29,118.6,0.869
Proposed,Inst116,30,186,0.854
Proposed,Inst117,1,114.4,0.871
Proposed,Inst117,2,105.4,0.886
Proposed,Inst117,3,95.86,0.865
Proposed,Inst117,4,86.24,0.905
Proposed,Inst117,5,146.1,0.862
Proposed,Inst117,6,94.91,0.881
Proposed,Inst117,7,134.1,0.883
Proposed,Inst117,8,86.34,0.888
Proposed,Inst117,9,69.46,0.878
Proposed,Inst117,10,64.27,0.892
Proposed,Inst117,11,62.4,0.879
Proposed,Inst117,12,77.27,0.889
Proposed,Inst117,13,158.7,0.882
Proposed,Inst117,14,52.46,0.886
Proposed,Inst117,15,81.26,0.914
Proposed,Inst117,16,128.6,0.888
Proposed,Inst117,17,106.7,0.931
Proposed,Inst117,18,96.34,0.867
Proposed,Inst117,19,109,0.92
Proposed,Inst117,20,95.72,0.879
Proposed,Inst117,21,99.3,0.899
Proposed,Inst117,22,99.08,0.877
Proposed,Inst117,23,133.2,0.92
Proposed,Inst117,24,40.64,0.925
Proposed,Inst117,25,69.7,0.923
Proposed,Inst117,26,154.4,0.895
Proposed,Inst117,27,87.9,0.89
Proposed,Inst117,28,139.4,0.913
Proposed,Inst117,29,78.7,0.911
Proposed,Inst117,30,109.5,0.868
Proposed,Inst118,1,94.7,0.829
Proposed,Inst118,2,130,0.856
Proposed,Inst118,3,85.17,0.874
Proposed,Inst118,4,112.8,0.819
Proposed,Inst118,5,85.59,0.866
Proposed,Inst118,6,96.72,0.808
Proposed,Inst118,7,80.46,0.846
Proposed,Inst118,8,109.9,0.842
Proposed,Inst118,9,126.5,0.822
Proposed,Inst118,10,156.6,0.855
Proposed,Inst118,11,99.24,0.852
Proposed,Inst118,12,60.52,0.844
Proposed,Inst118,13,115.1,0.87
Proposed,Inst118,14,105.6,0.847
Proposed,Inst118,15,148.2,0.876
Proposed,Inst118,16,95.88,0.834
